"834","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Mobil",,,"834","156204"
"835","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Pennzoil",,,"835","156204"
"832","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Phillips 66",,,"832","156204"
"165246","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Pure Oil Company",,,"165246","156204"
"837","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Quaker State",,,"837","156204"
"833","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Shell",,,"833","156204"
"1331","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Sinclair",,,"1331","156204"
"1332","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Sunoco",,,"1332","156204"
"35672","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Texaco",,,"35672","156204"
"35673","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Texaco","Advertising-Print",,"35673","35672"
"35674","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Texaco","Banks",,"35674","35672"
"35675","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Texaco","Cans & Buckets",,"35675","35672"
"165251","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Texaco","Miniatures",,"165251","35672"
"35676","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Texaco","Trucks & Cars",,"35676","35672"
"35677","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Texaco","Signs",,"35677","35672"
"42","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Texaco","Other",,"42","35672"
"836","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Tydol, Veedol & Flying A",,,"836","156204"
"10803","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Union 76",,,"10803","156204"
"35678","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Valvoline",,,"35678","156204"
"165247","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Mixed Lots",,,"165247","156204"
"165248","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Other",,,"165248","156204"
"165249","Collectibles","Advertising","Gas & Oil","Merchandise & Memorabilia",,,,"165249","39"
"35680","Collectibles","Advertising","Gas & Oil","Merchandise & Memorabilia","Advertising-Print",,,"35680","165249"
"35681","Collectibles","Advertising","Gas & Oil","Merchandise & Memorabilia","Banks",,,"35681","165249"
"35682","Collectibles","Advertising","Gas & Oil","Merchandise & Memorabilia","Cans & Buckets",,,"35682","165249"
"50711","Collectibles","Advertising","Gas & Oil","Merchandise & Memorabilia","Patches",,,"50711","165249"
"35684","Collectibles","Advertising","Gas & Oil","Merchandise & Memorabilia","Signs",,,"35684","165249"
"156205","Collectibles","Advertising","Gas & Oil","Merchandise & Memorabilia","Stickers & Decals",,,"156205","165249"
"35683","Collectibles","Advertising","Gas & Oil","Merchandise & Memorabilia","Trucks & Cars",,,"35683","165249"
"165250","Collectibles","Advertising","Gas & Oil","Merchandise & Memorabilia","Other",,,"165250","165249"
"40","Collectibles","Advertising","Gas & Oil","Other",,,,"40","39"
"875","Collectibles","Advertising","Government",,,,,"875","34"
"21136","Collectibles","Advertising","Health & Beauty",,,,,"21136","34"
"21137","Collectibles","Advertising","Health & Beauty","Cosmetics & Hair Care",,,,"21137","21136"
"21138","Collectibles","Advertising","Health & Beauty","Medicine & First Aid",,,,"21138","21136"
"21139","Collectibles","Advertising","Health & Beauty","Perfume & Cologne",,,,"21139","21136"
"21141","Collectibles","Advertising","Health & Beauty","Shaving & Razors",,,,"21141","21136"
"21140","Collectibles","Advertising","Health & Beauty","Talcum & Bath Powder",,,,"21140","21136"
"13597","Collectibles","Advertising","Health & Beauty","Other",,,,"13597","21136"
"170068","Collectibles","Advertising","Hotel & Motel",,,,,"170068","34"
"170069","Collectibles","Advertising","Hotel & Motel","Advertising-Print",,,,"170069","170068"
"170070","Collectibles","Advertising","Hotel & Motel","Dinnerware & Serving Pieces",,,,"170070","170068"
"170071","Collectibles","Advertising","Hotel & Motel","Luggage Labels",,,,"170071","170068"
"170072","Collectibles","Advertising","Hotel & Motel","Room Keys",,,,"170072","170068"
"27173","Collectibles","Advertising","Hotel & Motel","Other",,,,"27173","170068"
"13595","Collectibles","Advertising","Household",,,,,"13595","34"
"13596","Collectibles","Advertising","Household","Appliances",,,,"13596","13595"
"165252","Collectibles","Advertising","Household","Furniture",,,,"165252","13595"
"165253","Collectibles","Advertising","Household","Home Decor",,,,"165253","13595"
"21098","Collectibles","Advertising","Household","Paint & Varnish",,,,"21098","13595"
"876","Collectibles","Advertising","Household","Soap & Detergent",,,,"876","13595"
"1527","Collectibles","Advertising","Household","Other",,,,"1527","13595"
"165254","Collectibles","Advertising","Jewelry & Watches",,,,,"165254","34"
"165255","Collectibles","Advertising","Musical Instruments",,,,,"165255","34"
"21097","Collectibles","Advertising","Pets",,,,,"21097","34"
"849","Collectibles","Advertising","Restaurants & Fast Food",,,,,"849","34"
"167975","Collectibles","Advertising","Restaurants & Fast Food","Arby's",,,,"167975","849"
"851","Collectibles","Advertising","Restaurants & Fast Food","Big Boy",,,,"851","849"
"20168","Collectibles","Advertising","Restaurants & Fast Food","Burger King",,,,"20168","849"
"167976","Collectibles","Advertising","Restaurants & Fast Food","Dairy Queen",,,,"167976","849"
"21101","Collectibles","Advertising","Restaurants & Fast Food","Hard Rock Café",,,,"21101","849"
"167977","Collectibles","Advertising","Restaurants & Fast Food","Hooters",,,,"167977","849"
"35667","Collectibles","Advertising","Restaurants & Fast Food","McDonald's",,,,"35667","849"
"35668","Collectibles","Advertising","Restaurants & Fast Food","McDonald's","Mugs & Cups",,,"35668","35667"
"35669","Collectibles","Advertising","Restaurants & Fast Food","McDonald's","Pins",,,"35669","35667"
"35670","Collectibles","Advertising","Restaurants & Fast Food","McDonald's","Plates",,,"35670","35667"
"13592","Collectibles","Advertising","Restaurants & Fast Food","McDonald's","Other",,,"13592","35667"
"167978","Collectibles","Advertising","Restaurants & Fast Food","Pizza Hut",,,,"167978","849"
"21100","Collectibles","Advertising","Restaurants & Fast Food","Planet Hollywood",,,,"21100","849"
"35671","Collectibles","Advertising","Restaurants & Fast Food","Taco Bell",,,,"35671","849"
"167979","Collectibles","Advertising","Restaurants & Fast Food","Waffle House",,,,"167979","849"
"167980","Collectibles","Advertising","Restaurants & Fast Food","Wendy's",,,,"167980","849"
"850","Collectibles","Advertising","Restaurants & Fast Food","Other",,,,"850","849"
"13598","Collectibles","Advertising","Retail Stores",,,,,"13598","34"
"13599","Collectibles","Advertising","Retail Stores","Department Stores",,,,"13599","13598"
"1525","Collectibles","Advertising","Retail Stores","Drugstores",,,,"1525","13598"
"165256","Collectibles","Advertising","Retail Stores","Grocery Stores",,,,"165256","13598"
